"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"813","17258023","Ttyh2","117160","tweety family member 2",-0.494022942396335,6.58835391273842,-1.18792722296576,0.253258069606806,0.629447830369083,-4.58628556060407
"814","17258107","Cd300a","217303","CD300A molecule",0.247936356926118,5.12956281762786,0.596097733977339,0.559962602294464,0.795218471355416,-4.61152373736344
"815","17258131","Slc9a3r1","26941","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1",-0.797436077653007,5.76594981301511,-1.79164244582235,0.0933006696119873,0.590139120703694,-4.54986601178354
"816","17258155","Otop2","237987","otopetrin 2",-0.187249560833344,4.18732171773365,-0.554137033248591,0.587619001066799,0.810788962039442,-4.61275827586728
"817","17258451","Smim6","68528","small integral membrane protein 6",-0.0808529521854351,3.43415438139882,-0.270718161792992,0.790282549360858,0.913388063122873,-4.61884666877087
"818","17258573","Ubald2","319370","UBA-like domain containing 2",-0.161337441179444,4.55119123879649,-0.449285633302626,0.659623193648373,0.850086133042336,-4.61547578971052
"819","17258644","BC018473","193217","cDNA sequence BC018473",-1.57552495640629,3.9797574822937,-1.74511940391185,0.101326614221012,0.590139120703694,-4.55290301177039
"820","17258683","Mgat5b","268510","mannoside acetylglucosaminyltransferase 5, isoenzyme B",0.91506767883743,7.87580722009981,1.52856360970192,0.147099997415757,0.590139120703694,-4.56663072565285
"821","17258777","Gm11734","102638005","predicted gene 11734",0.570126309518793,3.39185444970745,1.11200455212284,0.283571420722091,0.643212511248177,-4.59023906300968
"822","17258789","Tnrc6c","217351","trinucleotide repeat containing 6C",0.659927987256909,8.49924109270684,2.1180949142711,0.0512047883356587,0.590139120703694,-4.52801064880579
"823","17258813","Tmc8","217356","transmembrane channel-like gene family 8",-0.990712352591049,4.4708356779862,-1.76825619981579,0.097262283640424,0.590139120703694,-4.55139591669295
"824","17258876","Tmem235","546519","transmembrane protein 235",-0.115758745783674,4.03730442975344,-0.305423569831731,0.764224051451363,0.898514059315733,-4.61831876350665
"825","17258947","Cbx2","12416","chromobox 2",0.515516001437241,6.35749706915788,1.61638413614177,0.126759404092539,0.590139120703694,-4.56115447180838
"826","17259054","Slc26a11","268512","solute carrier family 26, member 11",-0.659515842925551,4.30597541391472,-1.77307752685025,0.0964336325788111,0.590139120703694,-4.55108103838736
"827","17259076","Mir1932","100316690","microRNA 1932",0.14665595364707,4.08351346277719,0.327433407208317,0.747846982760498,0.89167515148154,-4.61795181617391
"828","17259078","Rnf213","672511","ring finger protein 213",-0.829421366832659,6.47176789230591,-1.05746535310359,0.306965757207238,0.654211389125468,-4.59296534023419
"829","17259262","Mir3065","100526518","microRNA 3065",-0.612368604504929,3.1182798457024,-1.66498199192907,0.116575129250776,0.590139120703694,-4.55806818465321
"830","17259534","Slc16a3","80879","solute carrier family 16 (monocarboxylic acid transporters), member 3",-0.667018110264856,6.20683072844404,-1.46658278755594,0.163057143810192,0.590139120703694,-4.57040817305182
"831","17259585","Narf","67608","nuclear prelamin A recognition factor",-0.892114079084492,6.16395579414594,-1.44487689584457,0.168975420458938,0.590623190380969,-4.5717123317781
"832","17259831","Smtn","29856","smoothelin",0.479249034006091,7.12606196330866,1.1765246627772,0.25764580095638,0.631940876413452,-4.58689062569862
"833","17259873","Osbp2","74309","oxysterol binding protein 2",0.650936132177812,5.68151530473142,1.83062766172267,0.0870130516953723,0.590139120703694,-4.54730193642316
"834","17259937","Sec14l2","67815","SEC14-like lipid binding 2",0.194052478552016,5.58003927318836,0.312402811236293,0.759017907689325,0.895304000799349,-4.61820509907526
"835","17260029","Cabp7","192650","calcium binding protein 7",-1.67500116977821,5.08101305438384,-2.22998950152167,0.0413817125674342,0.590139120703694,-4.52039875141146
"836","17260066","Nefh","380684","neurofilament, heavy polypeptide",0.242305583587058,9.06435279797189,0.638033547200764,0.533033205586389,0.778638905333919,-4.61020828974201
"837","17260192","Pgam2","56012","phosphoglycerate mutase 2",-0.616732647434178,3.17475242813188,-0.962033732497253,0.351224501707601,0.685468802497343,-4.59749031379788
"838","17260221","Pold2","18972","polymerase (DNA directed), delta 2, regulatory subunit",0.521174413921241,9.45505664066258,1.64220931582073,0.12125601679136,0.590139120703694,-4.5595190236057
"839","17260236","Myl7","17898","myosin, light polypeptide 7, regulatory",-0.0553392433760278,3.21088836032942,-0.148907643646636,0.883601988644562,0.95496555289781,-4.620202383028
"840","17260244","Gck","103988","glucokinase",1.09522312570525,6.42125174424965,1.64437573994699,0.120803842024756,0.590139120703694,-4.55938134624354
"841","17260306","Rps15a-ps6","100042173","ribosomal protein S15A, pseudogene 6",0.236362197001589,3.48909102626547,0.586531524601275,0.566206183907518,0.799436192304657,-4.6118124372102
"842","17260369","Myo1g","246177","myosin IG",-1.53967268644809,4.55859177420756,-1.8863849546021,0.0786752745008421,0.590139120703694,-4.54360782262362
"843","17260474","Igfbp3","16009","insulin-like growth factor binding protein 3",0.0992187297809597,8.99120797340498,0.170590233667272,0.866816477640276,0.944493272306352,-4.62001811989216
"844","17260487","Tns3","319939","tensin 3",0.343164835215799,6.18334704516143,0.523426648959011,0.608293252204935,0.81964802101696,-4.61360911044799
"845","17260633","Fignl1","60530","fidgetin-like 1",0.54040392569823,6.74835822260714,1.62752150829228,0.124360251057097,0.590139120703694,-4.56045048405455
"846","17260668","Grb10","14783","growth factor receptor bound protein 10",0.428123174616458,8.92064318691857,0.381419881194736,0.708218625406527,0.871370266045458,-4.61694704660328
"847","17260869","Slc1a4","55963","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4",0.313768274746142,7.11133761589551,0.750730262075731,0.464383172107243,0.741250445401967,-4.60628201238755
"848","17261067","Selenok-ps1","100134990","selenoprotein K, pseudogene 1",0.394126617494573,4.06967901514255,0.97398267078046,0.345449353557446,0.680791871984514,-4.59694154794098
"849","17261107","Rel","19696","reticuloendotheliosis oncogene",-0.615687419055329,6.16807890528607,-1.0139861363652,0.326602376974342,0.670541523959309,-4.59506680561719
"850","17261207","Vrk2","69922","vaccinia related kinase 2",-0.04787860014918,4.35070757435469,-0.106321549231175,0.916730436247722,0.968422725163893,-4.62049182209564
"851","17261335","4931440F15Rik","216622","RIKEN cDNA 4931440F15 gene",0.204942114238099,3.47084138820097,0.38943842015202,0.702402962819441,0.868127757622033,-4.61678521783776
"852","17261393","Acyp2","75572","acylphosphatase 2, muscle type",-0.633885228199579,5.41119453475676,-1.32709544518297,0.204244921150572,0.603445509542377,-4.57860252723377
"853","17261425","Stc2","20856","stanniocalcin 2",-0.469844773459473,4.375931185441,-1.36057177140422,0.193663520148296,0.599246725075594,-4.57667776955238
"854","17261446","D630024D03Rik","414116","RIKEN cDNA D630024D03 gene",0.28889494071062,3.00335846836744,0.564158631475971,0.580950690760476,0.808074104665674,-4.61247094081681
"855","17261470","Rhbdf1","13650","rhomboid 5 homolog 1",-0.350987324547672,5.44323934473275,-1.00649010343075,0.330076942881261,0.672850919068301,-4.59542245153469
"856","17261531","Smim23","69351","small integral membrane protein 23",-0.457856412240285,2.83693991690514,-1.40787381625907,0.1794730063329,0.594092217586678,-4.57391185212084
"857","17261550","Npm1","18148","nucleophosmin 1",-0.0560248163632107,6.96884291334702,-0.147712059146486,0.884529303391363,0.955488099796982,-4.62021182024588
"858","17261622","Kcnip1","70357","Kv channel-interacting protein 1",1.11410897936696,8.20084059109082,1.74411784401839,0.101505871133739,0.590139120703694,-4.55296810066984
"859","17261650","Dock2","94176","dedicator of cyto-kinesis 2",-1.19903988768392,6.1865790560485,-1.3947306052415,0.183327997587705,0.595962189501912,-4.5746856549877
"860","17261710","Spdl1","70385","spindle apparatus coiled-coil protein 1",0.608689943277286,8.32340305965224,1.55015736789367,0.141858369175388,0.590139120703694,-4.5652970675492
"861","17261778","Tenm2","23964","teneurin transmembrane protein 2",0.466214654863602,4.50067312595739,1.14249477466784,0.271085737141983,0.638486523123998,-4.58867288135692
"862","17261865","Ccng1","12450","cyclin G1",-0.178783752839907,9.24052491621587,-0.387230955023946,0.704002090955801,0.86966670827942,-4.61683009150614
"863","17261878","Gabrg2","14406","gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2",-1.04305841703312,5.44869695418545,-1.38517983317204,0.186171497229501,0.595962189501912,-4.57524543635089
"864","17261944","Pttg1","30939","pituitary tumor-transforming gene 1",0.855006984720199,6.32030387670405,2.50107553983313,0.0243992760017718,0.590139120703694,-4.50196851456907
"865","17262102","Itk","16428","IL2 inducible T cell kinase",-1.71488115436984,4.07732640047202,-1.6981650974605,0.110034649432645,0.590139120703694,-4.55594025013451
"866","17262127","Dppa1","347708","developmental pluripotency associated 1",-0.642094669070788,2.91759340169676,-1.90510262123917,0.0760409836154202,0.590139120703694,-4.54236131098581
"867","17262193","Cdk2ap1","13445","CDK2 (cyclin-dependent kinase 2)-associated protein 1",0.166488280542502,7.72896885609002,0.566534055662617,0.579375836916934,0.807113860981897,-4.61240213931058
"868","17262202","Irgm1","15944","immunity-related GTPase family M member 1",0.242861639795637,5.09068423290938,0.340972179309684,0.737834436975435,0.886368070041624,-4.61771377118898
"869","17262209","Gm5431","432555","predicted gene 5431",-0.201842054847606,3.95400434617554,-0.355915232421144,0.72684007342564,0.881125064204478,-4.61744018221239
"870","17262218","Gm12185","620913","predicted gene 12185",-0.171370254777079,2.75531697328678,-0.32141657995965,0.752311924680953,0.892252659069697,-4.61805459724035
"871","17262241","9930111J21Rik2","245240","RIKEN cDNA 9930111J21 gene 2",-0.612921930739995,5.2443104741422,-0.547608052683834,0.59198425317558,0.81312367284261,-4.6129429170675
"872","17262255","Olfr1396","258334","olfactory receptor 1396",0.0544527683134177,2.30815566921985,0.126640619814079,0.9009000233178,0.963668873850361,-4.62036572052098
"873","17262259","Btnl9","237754","butyrophilin-like 9",-0.569642986844922,4.97236041471846,-0.855050053803285,0.405919878000642,0.713006055849354,-4.60216380313947
"874","17262316","Ltc4s","17001","leukotriene C4 synthase",-0.761504305658684,4.6848275298881,-1.17094120577924,0.259815414740546,0.632486276966994,-4.58718547834422
"875","17262416","Zfp454","237758","zinc finger protein 454",0.798786755513301,6.20986837706949,2.0150433230066,0.0621098673167739,0.590139120703694,-4.53498606871629
"876","17262551","Jade2","76901","jade family PHD finger 2",-0.629897197578849,5.33403788306771,-1.14990984590166,0.268112896992021,0.637673203272308,-4.58828756973062
"877","17262594","Olfr1373","211472","olfactory receptor 1373",-0.35892923550424,3.73456406702108,-1.06233253244744,0.304822263834835,0.653352501347427,-4.59272606390334
"878","17262600","Tcf7","21414","transcription factor 7, T cell specific",-1.60304333486713,7.00103640111984,-2.34898742533322,0.0328811097823522,0.590139120703694,-4.5122931018491
"879","17262676","Gm19835","100503690","predicted gene, 19835",-0.117276381830502,2.44576253964939,-0.354124524053509,0.728154380087661,0.881229382875593,-4.61747356704063
"880","17262740","Gm12216","622459","predicted gene 12216",0.110763833081743,3.00277510253188,0.33236709722123,0.744192746838648,0.889440892603208,-4.6178661546308
"881","17262768","Slc22a21","56517","solute carrier family 22 (organic cation transporter), member 21",0.120413782839818,4.51713748394609,0.296814921738862,0.770661839561611,0.90201439441075,-4.61845551080568
"882","17262783","Slc22a4","30805","solute carrier family 22 (organic cation transporter), member 4",0.619662686739539,6.41413924305896,1.72173643889902,0.105584774117757,0.590139120703694,-4.55441922581255
"883","17262855","Tnip1","57783","TNFAIP3 interacting protein 1",-0.708778954648817,6.02489051802459,-1.52441975694657,0.148124314623153,0.590139120703694,-4.5668856457162
"884","17262942","Slc36a2","246049","solute carrier family 36 (proton/amino acid symporter), member 2",-1.56825375218381,5.74363659622143,-1.96027662280125,0.068731094834409,0.590139120703694,-4.53867055263011
"885","17262964","Fat2","245827","FAT atypical cadherin 2",0.0691443170132033,2.85940186983409,0.206381605161309,0.83925679033391,0.933567000954851,-4.61965971518382
"886","17262990","Sparc","20692","secreted acidic cysteine rich glycoprotein",-0.674946351567748,9.01185716879454,-1.69021784513253,0.111571330624743,0.590139120703694,-4.55645133321137
"887","17263011","Glra1","14654","glycine receptor, alpha 1 subunit",0.1576895554294,3.91171637839769,0.188065743748624,0.853335480343958,0.938152614095365,-4.61985154981473
"888","17263063","Hand1","15110","heart and neural crest derivatives expressed 1",0.184837528632551,5.14318103687053,0.260330802393397,0.798134036954743,0.917861797725625,-4.6189925443902
"889","17263089","Gemin5","216766","gem nuclear organelle associated protein 5",0.0998271031203188,8.78522445620774,0.34319333785696,0.736196402543864,0.885888685919402,-4.61767382407122
"890","17263154","Olfr331","100502887","olfactory receptor 331",-0.44693799037933,2.8613175303369,-1.55178890025656,0.141468831595874,0.590139120703694,-4.56519594860862
"891","17263168","Olfr224","258198","olfactory receptor 224",0.206114461190402,3.3175342273071,0.494823839935343,0.627864643418298,0.829463940200914,-4.61436090410075
"892","17263187","Olfr318","258494","olfactory receptor 318",-0.423483369399675,4.12039267213204,-0.911472208199304,0.376404530672506,0.699128279474443,-4.5997536905989
"893","17263193","Fam183b","75429","family with sequence similarity 183, member B",0.310625967981392,4.26644811360431,0.394962641697054,0.698407488290756,0.867335429210477,-4.61667184671409
"894","17263345","Iba57","216792","IBA57 homolog, iron-sulfur cluster assembly",-0.131591457340843,3.33763023811903,-0.40364279532184,0.692148045418107,0.864644203434373,-4.61649061284637
"895","17263506","Med9os","100504121","mediator complex subunit 9, opposite strand",0.64763741624352,4.48325560027728,1.90911705703862,0.0754864190164726,0.590139120703694,-4.54209358014342
"896","17263511","Rasd1","19416","RAS, dexamethasone-induced 1",0.325086817354244,5.27180824942601,0.702911211491206,0.492833626127404,0.755497669334932,-4.60801630818871
"897","17263535","Srebf1","20787","sterol regulatory element binding transcription factor 1",-0.713586226662374,6.77563616136409,-1.41754610571379,0.176678662997406,0.593223677135558,-4.57333987283938
"898","17264031","Gm12279","100503292","predicted gene 12279",0.468929913827886,4.54409406080496,1.30625932470692,0.211061743590468,0.608032269497768,-4.57978622362845
"899","17264102","Hs3st3b1","54710","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1",-0.530254127830522,4.65353815838105,-1.43598542589868,0.171450499827598,0.592759946059084,-4.57224362602536
"900","17264117","F930015N05Rik","654805","RIKEN cDNA F930015N05 gene",0.0888920420956838,2.90895968604545,0.224580335478938,0.825324059562793,0.926933675240511,-4.61945166495163
"901","17264124","Arhgap44","216831","Rho GTPase activating protein 44",0.508621481237904,5.71781271353398,1.1061077038933,0.286034988594663,0.644639478974039,-4.59053853830357
"902","17264320","Myhas","102633540","myosin heavy chain gene antisense RNA",0.242633972690307,2.83096785227464,0.826452220079105,0.421447590768761,0.722292254619418,-4.60333723796771
"903","17264647","Tmem88","67020","transmembrane protein 88",-0.447414807250643,6.96278437656214,-0.942567371132282,0.360776638479428,0.689906203408029,-4.59837305857406
"904","17264792","Atp1b2","11932","ATPase, Na+/K+ transporting, beta 2 polypeptide",0.0966837181183386,5.90643447151048,0.211173537147167,0.835582546267303,0.931607344123171,-4.61960661739771
"905","17264946","Chrnb1","11443","cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)",-1.07909994653748,3.62811400712534,-2.55257192930006,0.0220329666008143,0.590139120703694,-4.49849138533834
"906","17265026","Kctd11","216858","potassium channel tetramerisation domain containing 11",-0.341888621706909,4.13103873201194,-0.942687534530379,0.360717127985144,0.689906203408029,-4.59836765268561
"907","17265030","Acap1","216859","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",-2.05521608826863,4.1390686539057,-1.88628345681119,0.0786897794010886,0.590139120703694,-4.54361457361227
"908","17265062","2810408A11Rik","70419","RIKEN cDNA 2810408A11 gene",0.797901235071616,6.19912149552956,2.1184751239652,0.0511680353735582,0.590139120703694,-4.52798483456163
"909","17265096","Slc2a4","20528","solute carrier family 2 (facilitated glucose transporter), member 4",-2.15975324658119,4.86073980051306,-2.38251015820554,0.0308008743557536,0.590139120703694,-4.51001218003113
"910","17265129","Acadvl","11370","acyl-Coenzyme A dehydrogenase, very long chain",-0.631596657898779,7.44368169237422,-1.02679079511436,0.320727885592303,0.666238279322888,-4.59445472513324
"911","17265164","Bcl6b","12029","B cell CLL/lymphoma 6, member B",-0.450667659669524,6.09542696634743,-0.986576174956475,0.339435228925799,0.678124194602884,-4.5963575536211
"912","17265193","Alox12","11684","arachidonate 12-lipoxygenase",-0.107536560711322,4.01142282328937,-0.314466722627669,0.757480630152272,0.894444825243819,-4.61817100636672
"913","17265229","Alox15","11687","arachidonate 15-lipoxygenase",-0.0234700390820191,3.13975601684568,-0.0572075905143152,0.955131890626137,0.983704659516467,-4.62070595825343
"914","17265268","Cxcl16","66102","chemokine (C-X-C motif) ligand 16",-0.844771285345281,7.90912599956785,-1.69363363487659,0.110908581985233,0.590139120703694,-4.55623177550903
"915","17265386","Scimp","327957","SLP adaptor and CSK interacting membrane protein",-0.466124968065813,4.24772186169747,-0.754313041656561,0.462292772572873,0.738661750840728,-4.60614810692134
"916","17265496","Nlrp1b","637515","NLR family, pyrin domain containing 1B",0.0112053937016809,3.09689129197084,0.0300325075269879,0.976435478088937,0.99144109990993,-4.62076920952532
"917","17265631","Slc13a5","237831","solute carrier family 13 (sodium-dependent citrate transporter), member 5",0.351058861805517,3.27262514304094,0.95774588999875,0.353313250488617,0.686000823828335,-4.59768595956408
"918","17265724","Haspin","14841","histone H3 associated protein kinase",0.304170239256727,5.40618999159308,0.770944692434909,0.452664974693131,0.736825418859715,-4.60551936225009
"919","17265748","Aspa","11484","aspartoacylase",-1.68917401682209,3.87371055013262,-2.11490429430127,0.0515141695329824,0.590139120703694,-4.5282272568086
"920","17265765","Olfr75-ps1","258186","olfactory receptor 75, pseudogene 1",-0.286522813902484,4.05071042406489,-0.861773321438754,0.402324649702435,0.711263206908241,-4.60188317449536
"921","17265785","Olfr389","259011","olfactory receptor 389",-0.107689972692949,1.55957928307798,-0.323070265628492,0.751083845911259,0.892252659069697,-4.61802653337128
"922","17265808","Olfr399","259006","olfactory receptor 399",0.373678916685627,1.94411582483844,1.13801491925647,0.272893816415106,0.638486523123998,-4.58890483795713
"923","17265814","Olfr43","258706","olfactory receptor 43",0.0171124590399554,2.74415307311517,0.0473186584698857,0.962880998711641,0.986241514996803,-4.6207335335004
"924","17265818","Olfr410","258702","olfactory receptor 410",0.804940423631438,2.88475870473599,1.94165470161426,0.0711241242252588,0.590139120703694,-4.5399188105077
"925","17265958","Serpinf1","20317","serine (or cysteine) peptidase inhibitor, clade F, member 1",-0.928923260075256,5.03429695141391,-1.84280630158854,0.0851275068683776,0.590139120703694,-4.54649764292058
"926","17266010","Doc2b","13447","double C2, beta",0.127475463264891,5.97631368254779,0.129848650350915,0.898404460194841,0.962805637981421,-4.62034380847656
"927","17266038","Rflnb","76566","refilin B",-0.6646113523764,6.13211418165224,-1.3197805368289,0.206617735662219,0.603683993305318,-4.57901935690909
"928","17266095","Nxn","18230","nucleoredoxin",-0.222243615884374,6.44333277907941,-0.814917673954162,0.427817877307113,0.725946270720674,-4.60380115255973
"929","17266196","Mir423","751519","microRNA 423",0.444378967188011,4.17692533201824,1.24010194252147,0.233910706336209,0.620624118681412,-4.58346823340073
"930","17266302","Pipox","19193","pipecolic acid oxidase",0.254026011135436,3.76079174322985,0.337319286594749,0.740531182794228,0.887719344301419,-4.617778920454
"931","17266315","Gm11190","791423","predicted gene 11190",0.491368897212528,3.29015834964046,1.19597020568267,0.250197754113338,0.628667781998158,-4.58585643412904
"932","17266335","Traf4","22032","TNF receptor associated factor 4",0.198376476568869,8.71451089971809,0.561963472284426,0.582407993884339,0.808224549244556,-4.61253428485795
"933","17266370","Snord4a","100216539","small nucleolar RNA, C/D box 4A",-0.436352377146489,5.48364308752561,-1.28599309373363,0.21786482901183,0.613117654506383,-4.58092669176486
"934","17266520","Lgals9","16859","lectin, galactose binding, soluble 9",-0.691013271764634,8.06933232719002,-1.2184498719509,0.241795333595283,0.623618741552423,-4.58464696311343
"935","17266698","Myo1d","338367","myosin ID",-0.536476241296155,6.07113174556294,-0.886057349233894,0.389514876888103,0.705418230316929,-4.60085468620076
"936","17266749","1700071K01Rik","237880","RIKEN cDNA 1700071K01 gene",-0.141905018694178,3.84595415279543,-0.318587107005469,0.754414782078867,0.892882315992807,-4.61810228960812
"937","17266815","Rad51d","19364","RAD51 paralog D",0.0841349599583223,6.00402133913559,0.245432737009579,0.809434222375047,0.921488447234791,-4.61919197219517
"938","17266830","Nle1","217011","notchless homolog 1",-0.085846866065145,6.7641455783284,-0.246105905495759,0.808922656814749,0.92142691175251,-4.61918321043328
"939","17266847","Slfn5os","76392","schlafen 5, opposite strand",-0.49585503142798,3.10445504474555,-1.43660685084017,0.171276549790712,0.592500240043462,-4.57220655007836
"940","17266851","Slfn9","237886","schlafen 9",0.420017780981476,5.11667733977086,0.705633358126879,0.491186818500631,0.754983083435385,-4.60792025051577
"941","17266861","Slfn8","276950","schlafen 8",-0.665814170404071,4.09789615629773,-1.63500749853222,0.122769669264394,0.590139120703694,-4.5599761718401
"942","17266882","LOC102635154","102635154","uncharacterized LOC102635154",-0.549754040808611,2.77453019698009,-1.80139020339617,0.091691938586548,0.590139120703694,-4.54922645987727
"943","17266903","Gas2l2","237891","growth arrest-specific 2 like 2",-0.554569887143141,3.44734318700215,-1.44519445972606,0.16888757040616,0.590623190380969,-4.57169332444542
"944","17266928","Heatr9","629303","HEAT repeat containing 9",-0.39067382704338,3.15476036474529,-1.06812618511083,0.30228504980224,0.652214170820427,-4.5924401996257
"945","17266946","Ccl5","20304","chemokine (C-C motif) ligand 5",-1.40678556715142,5.78465961045561,-1.11949658564084,0.280464305147676,0.641991504085773,-4.58985696142935
"946","17266952","Ccl9","20308","chemokine (C-C motif) ligand 9",-1.77111807868907,6.2685418250274,-1.99267106046036,0.0647412688056433,0.590139120703694,-4.53649344484519
"947","17266960","Ccl6","20305","chemokine (C-C motif) ligand 6",-1.08313530547895,6.44505519315272,-1.76131592913393,0.0984661259745243,0.590139120703694,-4.55184868895247
"948","17266978","Dusp14","56405","dual specificity phosphatase 14",0.743460324732355,6.09922965146863,2.33645513918137,0.0336922644636679,0.590139120703694,-4.51314628828734
"949","17267021","Aatf","56321","apoptosis antagonizing transcription factor",-0.0182508333692546,8.6886626650403,-0.0538976282863807,0.957725143831495,0.984665204063237,-4.62071576857926
"950","17267066","Dhrs11","192970","dehydrogenase/reductase (SDR family) member 11",-0.379750127352959,5.6946726445557,-0.776183183723851,0.449658510136824,0.735804540630194,-4.6053189051003
"951","17267209","Brip1","237911","BRCA1 interacting protein C-terminal helicase 1",0.724679329214231,6.90160726845923,2.14417055392833,0.04873983136046,0.590139120703694,-4.52623924303798
"952","17267237","Ints2","70422","integrator complex subunit 2",0.28549495773871,7.91550949435651,0.84914698099977,0.409093893355873,0.715019793197802,-4.60240871158209
"953","17267471","Ppm1e","320472","protein phosphatase 1E (PP2C domain containing)",0.123359169989302,6.81944698726718,0.324824458414763,0.749781886749113,0.892252659069697,-4.61799661067037
"954","17267504","Lpo","76113","lactoperoxidase",-0.274982964343162,3.36886664514718,-0.770885053631543,0.452699274390294,0.736825418859715,-4.6055216377472
"955","17267617","Elobl","217066","elongin B-like",-0.542280917505777,3.42725936391382,-1.30426729105452,0.211722856450165,0.608433939459033,-4.57989880262115
"956","17267656","Nog","18121","noggin",-0.0296153775724139,3.50084557152306,-0.0989825271799744,0.922457533720939,0.970416732441601,-4.62053197734457
"957","17267667","Ankfn1","382543","ankyrin-repeat and fibronectin type III domain containing 1",1.41020192686225,6.25258165544778,2.51945496781081,0.023528152405456,0.590139120703694,-4.50072613489723
"958","17267702","Hlf","217082","hepatic leukemia factor",-0.197761992263207,8.58878387508076,-0.39385793653533,0.699205750742461,0.867335429210477,-4.6166946407612
"959","17267815","Wfikkn2","278507","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2",-0.144415027118681,3.34934532187294,-0.376345499931368,0.711908700218017,0.874250189816174,-4.6170477822082
"960","17267846","Abcc3","76408","ATP-binding cassette, sub-family C (CFTR/MRP), member 3",-0.121203942744955,6.79915759139907,-0.257884253444147,0.799986623550854,0.918934625059853,-4.61902608699498
"961","17267970","Mycbpap","104601","MYCBP associated protein",-0.176303426028563,3.65954495837275,-0.541969655155525,0.595767225368716,0.815191526440057,-4.61310074497507
"962","17268010","Acsf2","264895","acyl-CoA synthetase family member 2",-1.18369947798377,5.97520275895867,-1.40324353594036,0.180823460293351,0.594795690127913,-4.57418491270993
"963","17268079","Gm11546","544807","predicted gene 11546",0.470700607637298,2.41141702292052,1.30717591581018,0.210758099819923,0.60776040342005,-4.57973438808697
"964","17268084","AA623943","544808","expressed sequence AA623943",-0.0279011077448388,2.33857096400327,-0.076385258401492,0.9401180308332,0.976639950799917,-4.62063762649468
"965","17268098","A430060F13Rik","100039739","RIKEN cDNA A430060F13 gene",-0.229885572741444,2.30756396063748,-0.579097206658639,0.571083656502108,0.802016582650628,-4.61203385311137
"966","17268107","Sgca","20391","sarcoglycan, alpha (dystrophin-associated glycoprotein)",-0.76224399053688,3.63266544994506,-2.04685579689359,0.0585357430398943,0.590139120703694,-4.53283787087398
"967","17268120","Pdk2","18604","pyruvate dehydrogenase kinase, isoenzyme 2",-1.59509808174893,6.04204249466828,-1.98474237746297,0.0656978811087292,0.590139120703694,-4.53702693074818
"968","17268137","Itga3","16400","integrin alpha 3",-0.380418826389964,5.10805738385677,-0.918879553461764,0.372640496360195,0.697319657900644,-4.59942812613411
"969","17268177","LOC102640586","102640586","collagen alpha-1(II) chain-like",0.188753450677083,2.83148466917111,0.574976429855193,0.573796664504515,0.804093268748145,-4.61215546871303
"970","17268227","Abi3","66610","ABI gene family, member 3",-0.591909192794078,6.38287998163025,-1.18166550472663,0.255660447411896,0.629447830369083,-4.58661831500901
"971","17268289","Atp5g1","11951","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)",-0.300433194470701,4.28713325141821,-0.601736556470437,0.556299611937992,0.793358584724298,-4.61135157166245
"972","17268353","Gm11517","629750","ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene",0.743585273929745,2.77103734528926,1.07873847628602,0.297677835083237,0.651069429765816,-4.59191366265776
"973","17268401","Gm11525","100502635","predicted gene 11525",0.13742242382799,3.19533825447985,0.400105735649338,0.694695928962854,0.865842431212538,-4.61656491963129
"974","17268523","Gpr179","217143","G protein-coupled receptor 179",0.349226117687399,5.84979793414983,0.588456106938595,0.564947111118364,0.798248168394967,-4.61175469722526
"975","17268569","Srcin1","56013","SRC kinase signaling inhibitor 1",-0.245382035533302,4.07900910231974,-0.865116851052153,0.400544573648148,0.709738763781125,-4.6017429476027
"976","17268572","Epop","103551","elongin BC and polycomb repressive complex 2 associated protein",-0.467540993661006,5.68343506375029,-0.858822917167503,0.403899763785381,0.711751641356072,-4.60200654545608
"977","17268661","Plxdc1","72324","plexin domain containing 1",-0.210774351451151,5.05093607789158,-0.503025634686243,0.622222119927782,0.826861992694499,-4.61414936624455
"978","17268681","Arl5c","217151","ADP-ribosylation factor-like 5C",-0.692463690967089,3.84718109345307,-1.48442838981403,0.158321290607532,0.590139120703694,-4.5693285196161
"979","17268714","Stac2","217154","SH3 and cysteine rich domain 2",0.362962438854598,6.21295516911878,0.726655950406616,0.478579119114154,0.748254080819462,-4.60716751352969
"980","17268820","Ikzf3","22780","IKAROS family zinc finger 3",-1.94916500073547,4.32214597426805,-1.53066685202399,0.146582384190977,0.590139120703694,-4.56650121345734
"981","17268884","Nr1d1","217166","nuclear receptor subfamily 1, group D, member 1",-0.835904408487348,6.7231097828519,-1.47376629854471,0.161136810595178,0.590139120703694,-4.56997436799258
"982","17268972","Ccr7","12775","chemokine (C-C motif) receptor 7",-1.17376110382081,4.98176691678899,-1.29886956723739,0.213522532280529,0.611010778530677,-4.58020333105422
